name,serving_wt,kcal,carbo,protein,fat,year,company
버터크림빵(서울),60.0,196.2,25.67,4.75,8.25,2009, 
버터크림빵(전라도),60.0,234.0,26.57,7.58,10.81,2009, 
버터크림빵(충청도),60.0,226.2,29.13,4.69,10.14,2009, 
페이스트리빵,70.0,319.59,32.52,5.99,18.4,2009, 
페이스트리빵(강원도),70.0,322.0,31.53,5.77,19.2,2009, 
페이스트리빵(경기도),70.0,317.1,32.6,5.92,18.13,2009, 
페이스트리빵(경상도),70.0,325.5,32.99,5.51,19.08,2009, 
페이스트리빵(서울),70.0,313.6,33.78,6.59,16.87,2009, 
페이스트리빵(전라도),70.0,320.6,32.43,6.06,18.53,2009, 
페이스트리빵(충청도),70.0,318.5,31.77,6.1,18.56,2009, 
카스텔라,70.0,158.76,30.87,2.94,2.94,2017, 
카스텔라(강원도),70.0,223.3,40,5.1,4.77,2012, 
카스텔라(경기도),70.0,235.2,37,5.58,7.18,2012, 
카스텔라(경상도),70.0,236.6,33.28,5.44,9.08,2012, 
카스텔라(서울),70.0,242.2,35.36,5.53,8.72,2012, 
카스텔라(전라도),70.0,240.8,35.67,5.7,8.33,2012, 
카스텔라(충청도),70.0,233.1,36.39,5.29,7.39,2012, 
햄치즈샌드위치,200.0,436.52,49.65,14.83,19.84,2009, 
햄치즈샌드위치(강원도),200.0,420.0,40.44,16.5,21.42,2009, 
햄치즈샌드위치(경기도),200.0,458.0,48.39,15.74,22.43,2009, 
햄치즈샌드위치(경상도),200.0,456.0,54.12,13.93,20.44,2009, 
햄치즈샌드위치(서울),200.0,380.0,43.16,15.89,15.89,2009, 
햄치즈샌드위치(전라도),200.0,424.0,61.01,11.69,14.72,2009, 
햄치즈샌드위치(충청도),200.0,482.0,50.78,15.27,24.16,2009, 
과자,30.0,46.5,5.7,0.6,2.4,2017, 
센베이,30.0,34.65,7.88,0.63,0,2017, 
호두과자,30.0,30.34,4.57,0.63,1.06,2017, 
생크림케이크,100.0,278.07,27.59,3.9,16.9,2012, 
생크림케이크(강원도),100.0,287.0,29.96,4.03,16.74,2012, 
생크림케이크(경기도),100.0,286.0,25.62,3.71,18.75,2012, 
생크림케이크(경상도),100.0,267.0,30.46,3.43,14.59,2012, 
생크림케이크(서울),100.0,257.0,23.86,3.12,16.6,2012, 
생크림케이크(전라도),100.0,288.0,26.83,5.11,17.78,2012, 
생크림케이크(충청도),100.0,284.0,28.82,3.97,16.97,2012, 
초콜릿케이크,100.0,420.24,43.6,5.31,24.96,2012, 
초콜릿케이크(강원도),100.0,387.0,38.78,5.43,23.33,2012, 
초콜릿케이크(경기도),100.0,433.0,43.98,5.31,26.22,2012, 
초콜릿케이크(경상도),100.0,406.0,43,5.01,23.82,2012, 
초콜릿케이크(서울),100.0,425.0,47.99,5.53,23.44,2012, 
초콜릿케이크(전라도),100.0,428.0,46.71,5.17,24.53,2012, 
초콜릿케이크(충청도),100.0,442.0,41.12,5.44,28.38,2012, 
치즈케이크,100.0,329.14,28.64,7.23,20.63,2012, 
치즈케이크(강원도),100.0,315.0,27.12,7.04,19.84,2012, 
치즈케이크(경기도),100.0,336.0,27.68,7.14,21.87,2012, 
치즈케이크(경상도),100.0,310.0,29.66,7.3,18.03,2012, 
치즈케이크(서울),100.0,341.0,27.84,7.63,22.13,2012, 
치즈케이크(전라도),100.0,342.0,28.6,7.17,22.06,2012, 
치즈케이크(충청도),100.0,331.0,30.93,7.07,19.87,2012, 
채소고로케,100.0,300.65,31.19,7.13,16.38,2010, 
채소고로케(강원도),100.0,274.0,34.13,7.18,12.05,2010, 
채소고로케(경기도),100.0,262.0,31.81,7.58,11.56,2010, 
채소고로케(경상도),100.0,317.0,28.63,7.34,19.24,2010, 
채소고로케(서울),100.0,303.0,30.06,6.68,17.3,2010, 
채소고로케(전라도),100.0,335.0,30.43,7.02,20.55,2010, 
채소고로케(충청도),100.0,314.0,32.07,6.96,17.57,2010, 
산자,30.0,109.8,24.66,0.69,0.93,2013, 
약과,30.0,119.7,25.47,1.26,1.44,2013, 
매작과,30.0,123.9,19.83,2.25,3.96,2013, 
송화다식,30.0,110.7,22.2,2.49,1.35,2013, 
유과,30.0,127.2,22.26,0.84,3.84,2013, 
자장면,650.0,796.5,133.63,19.77,20.32,2009, 
자장면(강원도),650.0,812.5,139.04,20.29,19.81,2009, 
자장면(경기도),650.0,819.0,128.56,22.18,24.32,2009, 
자장면(경상도),650.0,799.5,134.91,16.6,21.2,2009, 
자장면(서울),650.0,754.0,133.02,26.08,13.23,2009, 
자장면(전라도),650.0,832.0,127.19,19.03,27.59,2009, 
자장면(충청도),650.0,754.0,139.07,14.45,15.78,2009, 
간자장,650.0,824.54,134.22,22.33,22.03,2009, 
간자장(강원도),650.0,845.0,127.74,25.02,25.77,2009, 
간자장(경기도),650.0,819.0,131.48,22.99,22.69,2009, 
간자장(경상도),650.0,825.5,145.24,19.32,18.62,2009, 
간자장(서울),650.0,786.5,126.83,29.3,17.86,2009, 
간자장(전라도),650.0,832.0,138.59,20.17,22.02,2009, 
간자장(충청도),650.0,838.5,135.46,17.21,25.25,2009, 
삼선자장면,700.0,803.9,126.53,33.64,18.14,2011, 
삼선자장면(강원도),700.0,875.0,152.68,29.3,16.15,2011, 
삼선자장면(경기도),700.0,763.0,116.71,37.96,16.03,2011, 
삼선자장면(경상도),700.0,819.0,130.65,32.96,18.42,2011, 
삼선자장면(서울),700.0,784.0,129.61,31.27,15.86,2011, 
삼선자장면(전라도),700.0,833.0,113.71,38.91,24.91,2011, 
삼선자장면(충청도),700.0,749.0,115.84,31.42,17.43,2011, 
막국수,550.0,599.91,114.86,20.99,6.28,2009, 
막국수(강원도),550.0,594.0,115.29,16.81,7.23,2009, 
막국수(경기도),550.0,616.0,112.01,21.35,8.89,2009, 
막국수(경상도),550.0,577.5,122.15,16.87,2.56,2009, 
막국수(서울),550.0,572.0,104.63,26.77,5.23,2009, 
막국수(전라도),550.0,682.0,133,22.95,6.45,2009, 
막국수(충청도),550.0,561.0,102.09,21.21,7.32,2009, 
비빔국수,550.0,617.94,109.85,18.75,11.5,2009, 
비빔국수(강원도),550.0,704.0,107.83,19.45,21.59,2009, 
비빔국수(경기도),550.0,621.5,116.85,18.28,8.96,2009, 
비빔국수(경상도),550.0,572.0,110.95,17.48,6.7,2009, 
비빔국수(서울),550.0,539.0,99.17,19.72,7.3,2009, 
비빔국수(전라도),550.0,649.0,132.67,19.55,4.27,2009, 
비빔국수(충청도),550.0,621.5,91.67,18.03,20.19,2009, 
잔치국수,700.0,599.17,118.53,21.12,4.51,2011, 
잔치국수(강원도),700.0,567.0,114.82,19.24,3.2,2011, 
잔치국수(경기도),700.0,637.0,120.74,22.03,7.62,2011, 
잔치국수(경상도),700.0,644.0,131.24,22.04,3.34,2011, 
잔치국수(서울),700.0,574.0,105.88,22.01,6.97,2011, 
잔치국수(전라도),700.0,595.0,121.56,21.68,2.76,2011, 
잔치국수(충청도),700.0,574.0,116.95,19.73,3.16,2011, 
쫄면,450.0,601.78,109.57,18.4,9.99,2009, 
쫄면(강원도),450.0,643.5,102.05,17.59,18.19,2009, 
쫄면(경기도),450.0,598.5,117.47,18.26,5.98,2009, 
쫄면(경상도),450.0,540.0,103.94,17.63,5.95,2009, 
쫄면(서울),450.0,612.0,122.57,18.65,5.09,2009, 
쫄면(전라도),450.0,549.0,105.39,19.51,5.25,2009, 
쫄면(충청도),450.0,675.0,105.97,18.75,19.48,2009, 
물냉면,800.0,551.62,112.9,15.82,4.08,2009, 
물냉면(강원도),800.0,616.0,133.42,13.98,2.98,2009, 
물냉면(경기도),800.0,528.0,108.21,10.82,5.33,2009, 
물냉면(경상도),800.0,528.0,111.46,16.04,2.08,2009, 
물냉면(서울),800.0,608.0,105.36,29,7.66,2009, 
물냉면(전라도),800.0,576.0,120.22,12.3,5.15,2009, 
물냉면(충청도),800.0,456.0,98.74,12.8,1.27,2009, 
비빔냉면,550.0,622.74,122.4,19.54,6.11,2009, 
비빔냉면(강원도),550.0,676.5,136.14,17.59,6.97,2009, 
비빔냉면(경기도),550.0,533.5,97.56,15.19,9.44,2009, 
비빔냉면(경상도),550.0,616.0,124.33,22.83,3.05,2009, 
비빔냉면(서울),550.0,616.0,117.24,22.36,6.22,2009, 
비빔냉면(전라도),550.0,599.5,114.18,18.44,7.45,2009, 
비빔냉면(충청도),550.0,693.0,144.94,20.83,3.53,2009, 
열무냉면,800.0,525.49,97.52,20.84,5.78,2009, 
열무냉면(강원도),800.0,544.0,103.92,21.37,4.46,2009, 
열무냉면(경기도),800.0,536.0,92.25,20.29,9.81,2009, 
열무냉면(경상도),800.0,520.0,105.12,18.15,2.65,2009, 
열무냉면(서울),800.0,616.0,102.97,22.52,12.3,2009, 
열무냉면(전라도),800.0,400.0,80.15,11.76,3.42,2009, 
열무냉면(충청도),800.0,544.0,100.72,30.97,2.07,2009, 
회냉면,550.0,629.98,122,17.75,7.88,2009, 
회냉면(강원도),550.0,638.0,111.26,15.14,14.53,2009, 
회냉면(경기도),550.0,566.5,110.21,14.51,7.43,2009, 
회냉면(경상도),550.0,654.5,130.78,20.56,5.67,2009, 
회냉면(서울),550.0,643.5,123.17,20.92,7.47,2009, 
회냉면(전라도),550.0,638.0,129.6,14.58,6.99,2009, 
회냉면(충청도),550.0,638.0,127.01,20.81,5.22,2009, 
떡국,800.0,711.3,147.17,20.63,4.45,2011, 
떡국(강원도),800.0,712.0,142.96,18.47,7.18,2011, 
떡국(경기도),800.0,720.0,152.06,19.22,3.46,2011, 
떡국(경상도),800.0,672.0,138.6,18.57,4.78,2011, 
떡국(서울),800.0,760.0,157.57,24.34,3.41,2011, 
떡국(전라도),800.0,720.0,141.77,22.98,6.88,2011, 
떡국(충청도),800.0,688.0,150.08,20.2,1.02,2011, 
떡만둣국,700.0,624.92,110.71,20.06,11.32,2010, 
떡만둣국(강원도),700.0,602.0,102.05,17.56,13.59,2010, 
떡만둣국(경기도),700.0,595.0,98.84,19.22,13.64,2010, 
떡만둣국(경상도),700.0,567.0,104.51,19.28,7.99,2010, 
떡만둣국(서울),700.0,665.0,115.2,20.38,13.75,2010, 
떡만둣국(전라도),700.0,658.0,124.68,21.06,8.67,2010, 
떡만둣국(충청도),700.0,658.0,118.96,22.84,10.28,2010, 
라면,100.0,95.67,14.11,2.55,3.23,2013, 
짬뽕라면,100.0,91.93,12.26,2.83,3.51,2013, 
김치라면,650.0,552.32,86.21,13.77,16.93,2013, 
떡라면,700.0,743.16,118.57,19.3,21.3,2013, 
치즈라면,600.0,594.54,80,16.8,23.03,2013, 
고기만두,250.0,452.01,48.63,16.3,21.36,2009, 
고기만두(강원도),250.0,465.0,44.94,17.06,24.14,2009, 
고기만두(경기도),250.0,417.5,57.88,14.22,14.32,2009, 
고기만두(경상도),250.0,482.5,41.58,18.2,27.13,2009, 
고기만두(서울),250.0,430.0,51.42,16.6,17.68,2009, 
고기만두(전라도),250.0,420.0,45.65,16.13,19.21,2009, 
고기만두(충청도),250.0,495.0,50.35,15.61,25.71,2009, 
군만두,250.0,685.24,88.05,17.53,29.21,2009, 
군만두(강원도),250.0,692.5,86.41,18.14,30.53,2009, 
군만두(경기도),250.0,652.5,93.14,15.78,24.22,2009, 
군만두(경상도),250.0,667.5,95.71,15.24,24.95,2009, 
군만두(서울),250.0,710.0,83.62,19.17,33.22,2009, 
군만두(전라도),250.0,695.0,82.16,18.05,32.8,2009, 
군만두(충청도),250.0,690.0,87.29,18.79,29.56,2009, 
김치만두,250.0,420.53,57.57,15.58,14.21,2009, 
김치만두(강원도),250.0,445.0,49.82,18.51,19.04,2009, 
김치만두(경기도),250.0,405.0,62.17,14.17,11.12,2009, 
김치만두(경상도),250.0,422.5,50.72,15.48,17.49,2009, 
김치만두(서울),250.0,387.5,63.55,14.63,8.19,2009, 
김치만두(전라도),250.0,417.5,64.08,15.6,10.89,2009, 
김치만두(충청도),250.0,447.5,55.11,15.1,18.55,2009, 
물만두,120.0,156.67,18.69,6.76,6.1,2009, 
물만두(강원도),120.0,184.8,23.82,6.44,7.02,2009, 
물만두(경기도),120.0,165.6,22.2,6.37,5.67,2009, 
물만두(경상도),120.0,158.4,18.3,7.01,6.36,2009, 
물만두(서울),120.0,145.2,14.52,7.14,6.51,2009, 
물만두(전라도),120.0,142.8,17.6,6.54,5.11,2009, 
물만두(충청도),120.0,144.0,15.7,7.06,5.91,2009, 
만둣국,700.0,434.05,47.83,21.43,17.44,2009, 
만둣국(강원도),700.0,413.0,21.79,22.68,26.08,2009, 
만둣국(경기도),700.0,462.0,49.53,26.79,17.65,2009, 
만둣국(경상도),700.0,434.0,63.17,17.82,11.89,2009, 
만둣국(서울),700.0,455.0,54.82,22.6,16.52,2009, 
만둣국(전라도),700.0,441.0,50.55,19.71,17.93,2009, 
만둣국(충청도),700.0,399.0,47.13,18.98,14.6,2009, 
수제비,800.0,646.84,128.38,20.84,5.55,2011, 
수제비(강원도),800.0,624.0,122,22.78,5.32,2011, 
수제비(경기도),800.0,616.0,114.16,19.36,8.69,2011, 
수제비(경상도),800.0,632.0,119.17,19.46,8.94,2011, 
수제비(서울),800.0,616.0,127.1,18.44,3.8,2011, 
수제비(전라도),800.0,760.0,154.71,24.4,5.24,2011, 
수제비(충청도),800.0,624.0,133.15,20.6,1.31,2011, 
스파게티,100.0,354.62,77.06,11.2,0.18,2017, 
오일소스스파게티,400.0,646.74,89.42,19.56,23.43,2011, 
오일소스스파게티(강원도),400.0,624.0,85.18,15.97,24.45,2011, 
오일소스스파게티(경기도),400.0,612.0,89.84,18.66,19.88,2011, 
오일소스스파게티(경상도),400.0,628.0,97.56,21.04,17.28,2011, 
오일소스스파게티(서울),400.0,696.0,92.56,24.89,25.18,2011, 
오일소스스파게티(전라도),400.0,616.0,88.77,17.36,21.16,2011, 
오일소스스파게티(충청도),400.0,700.0,82.62,19.43,32.61,2011, 
크림소스스파게티,400.0,837.57,73.76,21.79,50.59,2011, 
크림소스스파게티(강원도),400.0,876.0,75.4,23.15,53.42,2011, 
크림소스스파게티(경기도),400.0,844.0,70.96,23.33,51.88,2011, 
크림소스스파게티(경상도),400.0,820.0,71.62,20.25,50.07,2011, 
크림소스스파게티(서울),400.0,892.0,72.66,22.24,57.11,2011, 
크림소스스파게티(전라도),400.0,784.0,75.53,19.35,44.78,2011, 
크림소스스파게티(충청도),400.0,812.0,76.42,22.43,46.31,2011, 
토마토소스스파게티,500.0,642.58,93.2,24.35,19.15,2011, 
토마토소스스파게티(강원도),500.0,645.0,90.06,27.01,19.4,2011, 
토마토소스스파게티(경기도),500.0,655.0,92.36,24.29,21.21,2011, 
토마토소스스파게티(경상도),500.0,710.0,94.31,30.84,23.45,2011, 
토마토소스스파게티(서울),500.0,625.0,85.44,25.82,19.91,2011, 
토마토소스스파게티(전라도),500.0,570.0,97.45,16.74,12.72,2011, 
토마토소스스파게티(충청도),500.0,650.0,99.63,21.42,18.24,2011, 
해물크림소스스파게티,500.0,917.57,86.97,30.39,49.79,2011, 
해물크림소스스파게티(강원도),500.0,985.0,90.51,29.27,56.22,2011, 
해물크림소스스파게티(경기도),500.0,890.0,87.57,28.84,46.96,2011, 
해물크림소스스파게티(경상도),500.0,905.0,90.92,28.97,47.15,2011, 
해물크림소스스파게티(서울),500.0,995.0,83.06,33.8,58.55,2011, 
해물크림소스스파게티(전라도),500.0,885.0,82.89,32.88,46.82,2011, 
해물크림소스스파게티(충청도),500.0,850.0,86.91,28.62,43.06,2011, 
해물토마토소스스파게티,500.0,584.44,87.24,27.97,13.73,2011, 
해물토마토소스스파게티(강원도),500.0,635.0,88.56,29.82,17.98,2011, 
해물토마토소스스파게티(경기도),500.0,580.0,85.9,28.18,13.54,2011, 
해물토마토소스스파게티(경상도),500.0,595.0,87.43,26.89,15.56,2011, 
해물토마토소스스파게티(서울),500.0,595.0,87.25,26.93,15.14,2011, 
해물토마토소스스파게티(전라도),500.0,540.0,85.99,28.87,8.81,2011, 
해물토마토소스스파게티(충청도),500.0,565.0,88.35,27.16,11.37,2011, 
우동(일식),700.0,421.51,74.2,13.39,7.91,2009, 
우동(일식)(강원도),700.0,532.0,68.64,13.57,22.65,2009, 
우동(일식)(경기도),700.0,371.0,68.93,11.8,5.26,2009, 
우동(일식)(경상도),700.0,434.0,80.12,11,7.5,2009, 
우동(일식)(서울),700.0,420.0,74,17.33,6.3,2009, 
우동(일식)(전라도),700.0,385.0,75.34,14.27,3.13,2009, 
우동(일식)(충청도),700.0,385.0,78.16,12.39,2.6,2009, 
우동(중식),1000.0,648.47,85.37,29.45,21.02,2009, 
우동(중식)(강원도),1000.0,580.0,87.77,30.25,12.4,2009, 
우동(중식)(경기도),1000.0,640.0,99.9,32.51,12.77,2009, 
우동(중식)(경상도),1000.0,640.0,84.43,26.89,22.15,2009, 
우동(중식)(서울),1000.0,650.0,79.54,28.8,24.43,2009, 
우동(중식)(전라도),1000.0,660.0,87.91,34.54,19.02,2009, 
우동(중식)(충청도),1000.0,700.0,72.64,23.71,35.37,2009, 
김치우동,800.0,500.18,99.14,15.55,4.6,2011, 
김치우동(강원도),800.0,480.0,87.85,15.97,7.4,2011, 
김치우동(경기도),800.0,584.0,123.01,16.16,3.19,2011, 
김치우동(경상도),800.0,464.0,89.88,14.78,5.2,2011, 
김치우동(서울),800.0,464.0,94.5,16.02,2.01,2011, 
김치우동(전라도),800.0,520.0,103.14,15.41,4.84,2011, 
김치우동(충청도),800.0,488.0,96.49,14.95,4.96,2011, 
삼선우동,1000.0,691.66,105.9,47.94,8.48,2011, 
삼선우동(강원도),1000.0,650.0,120.73,38.39,1.43,2011, 
삼선우동(경기도),1000.0,750.0,92.51,66.65,12.38,2011, 
삼선우동(경상도),1000.0,690.0,103.58,41.09,11.82,2011, 
삼선우동(서울),1000.0,700.0,94.12,55.62,11.7,2011, 
삼선우동(전라도),1000.0,680.0,114.6,38.23,7.43,2011, 
삼선우동(충청도),1000.0,690.0,109.86,47.66,6.12,2011, 
짬뽕,1000.0,687.62,100.59,28.17,19.18,2009, 
짬뽕(강원도),1000.0,660.0,112.96,24.03,12.46,2009, 
짬뽕(경기도),1000.0,680.0,105.34,26.5,16.52,2009, 
짬뽕(경상도),1000.0,710.0,93.67,30.72,23.9,2009, 
짬뽕(서울),1000.0,590.0,105.57,29.29,5.07,2009, 
짬뽕(전라도),1000.0,740.0,94.37,34.13,25.35,2009, 
짬뽕(충청도),1000.0,750.0,91.62,24.32,31.78,2009, 
굴짬뽕,900.0,680.67,115.69,32.87,9.6,2011, 
굴짬뽕(강원도),900.0,621.0,126.55,28.44,0.2,2011, 
굴짬뽕(경기도),900.0,684.0,113.65,32.16,11.18,2011, 
굴짬뽕(경상도),900.0,666.0,117.89,31.08,7.68,2011, 
굴짬뽕(서울),900.0,711.0,109.14,35.65,14.61,2011, 
굴짬뽕(전라도),900.0,684.0,111.13,30.04,12.76,2011, 
굴짬뽕(충청도),900.0,720.0,115.76,39.85,11.21,2011, 
삼선짬뽕,900.0,662.37,101.73,39.63,10.77,2011, 
삼선짬뽕(강원도),900.0,612.0,105.1,34.57,5.83,2011, 
삼선짬뽕(경기도),900.0,675.0,102.27,43.64,10.12,2011, 
삼선짬뽕(경상도),900.0,666.0,110.67,34.97,9.59,2011, 
삼선짬뽕(서울),900.0,648.0,97.75,41.06,9.91,2011, 
삼선짬뽕(전라도),900.0,684.0,91,42.89,16.91,2011, 
삼선짬뽕(충청도),900.0,684.0,103.62,40.64,12.27,2011, 
해물칼국수,900.0,628.26,123.9,22.8,4.61,2009, 
해물칼국수(강원도),900.0,612.0,125.07,19.47,3.53,2009, 
해물칼국수(경기도),900.0,630.0,128.93,23.76,1.94,2009, 
해물칼국수(경상도),900.0,585.0,112.07,20.02,6.11,2009, 
해물칼국수(서울),900.0,648.0,130.08,25.57,2.77,2009, 
해물칼국수(전라도),900.0,711.0,140.62,22.97,5.89,2009, 
해물칼국수(충청도),900.0,594.0,106.63,25.03,7.39,2009, 
콩국수,800.0,666.83,112.03,31.03,10.51,2009, 
콩국수(강원도),800.0,640.0,112.74,25.79,9.32,2009, 
콩국수(경기도),800.0,664.0,111.26,33.77,9.62,2009, 
콩국수(경상도),800.0,680.0,121.8,27.84,8.72,2009, 
콩국수(서울),800.0,712.0,111.08,31.9,15.94,2009, 
콩국수(전라도),800.0,664.0,111.42,26.95,11.96,2009, 
콩국수(충청도),800.0,640.0,103.86,39.94,7.49,2009, 
기스면,1000.0,606.93,89.79,37.82,10.72,2011, 
기스면(강원도),1000.0,550.0,81.37,33.19,10.44,2011, 
기스면(경기도),1000.0,570.0,92.85,34.67,6.71,2011, 
기스면(경상도),1000.0,670.0,101.18,40.64,11.3,2011, 
기스면(서울),1000.0,620.0,89.06,41.06,11.36,2011, 
기스면(전라도),1000.0,500.0,74.51,34.3,6.75,2011, 
기스면(충청도),1000.0,730.0,99.75,43.05,17.77,2011, 
메밀국수,600.0,611.72,117.8,19.64,6.88,2011, 
메밀국수(강원도),600.0,540.0,114.33,18.78,1.17,2011, 
메밀국수(경기도),600.0,600.0,122.24,22.98,1.94,2011, 
메밀국수(경상도),600.0,648.0,129.13,18.46,6.56,2011, 
메밀국수(서울),600.0,612.0,117.07,20.03,6.77,2011, 
메밀국수(전라도),600.0,648.0,94.22,16.73,22.9,2011, 
메밀국수(충청도),600.0,618.0,129.81,20.88,1.96,2011, 
울면,1000.0,728.86,128.18,37.46,7.37,2011, 
울면(강원도),1000.0,680.0,131.04,33.52,2.18,2011, 
울면(경기도),1000.0,700.0,118.71,41.12,6.66,2011, 
울면(경상도),1000.0,730.0,126.77,35.83,8.5,2011, 
울면(서울),1000.0,740.0,132.45,39.22,6.31,2011, 
울면(전라도),1000.0,720.0,123.81,33.68,10,2011, 
울면(충청도),1000.0,810.0,136.29,41.36,10.56,2011, 
막국수(평창),1000.0,571.59,109.77,19.99,5.84,2016, 
올챙이국수(정선),1500.0,565.78,111.62,11.24,8.26,2016, 
냉김치말이국수,600.0,302.53,52.02,12.92,4.75,2016, 
들깨칼국수,600.0,457.88,59.8,17.59,16.48,2016, 
쌀국수,600.0,320.32,55.07,15.6,4.18,2016, 
깨죽,800.0,515.35,79.31,13.66,15.94,2010, 
깨죽(강원도),800.0,544.0,97.33,13.68,10.95,2010, 
깨죽(경기도),800.0,424.0,78.1,10.38,7.94,2010, 
깨죽(경상도),800.0,448.0,79.57,10.88,9.7,2010, 
깨죽(서울),800.0,568.0,81.95,16.78,18.82,2010, 
깨죽(전라도),800.0,592.0,61.18,15.3,31.56,2010, 
깨죽(충청도),800.0,520.0,77.71,14.91,16.7,2010, 
소고기버섯죽,800.0,578.28,109.03,18.75,7.47,2010, 
소고기버섯죽(강원도),800.0,608.0,119.98,17.32,6.14,2010, 
소고기버섯죽(경기도),800.0,576.0,109.94,19.88,6.07,2010, 
소고기버섯죽(경상도),800.0,568.0,104.96,16.46,9.05,2010, 
소고기버섯죽(서울),800.0,592.0,104.51,17.52,11.62,2010, 
소고기버섯죽(전라도),800.0,568.0,112.49,19.84,4.47,2010, 
소고기버섯죽(충청도),800.0,560.0,102.28,21.46,7.44,2010, 
잣죽,700.0,874.48,155.28,19.18,19.63,2011, 
잣죽(강원도),700.0,672.0,102.81,17.47,21.08,2011, 
잣죽(경기도),700.0,1561.0,339.86,13.48,16.52,2011, 
잣죽(경상도),700.0,749.0,131.82,16.46,17.23,2011, 
잣죽(서울),700.0,812.0,122.07,19.43,27.71,2011, 
잣죽(전라도),700.0,672.0,96.26,32.84,16.91,2011, 
잣죽(충청도),700.0,784.0,138.82,15.39,18.32,2011, 
전복죽,800.0,590.82,114.31,12.57,9.25,2010, 
전복죽(강원도),800.0,624.0,115.12,13.34,12.58,2010, 
전복죽(경기도),800.0,616.0,120.98,7.32,11.18,2010, 
전복죽(경상도),800.0,584.0,106.39,10.85,12.42,2010, 
전복죽(서울),800.0,592.0,120.23,15.07,5.26,2010, 
전복죽(전라도),800.0,584.0,114.87,14.74,7.03,2010, 
전복죽(충청도),800.0,552.0,108.29,14.11,7.05,2010, 
참치죽,800.0,659.6,104.57,24.19,16.06,2011, 
참치죽(강원도),800.0,568.0,99.33,20.63,10.18,2011, 
참치죽(경기도),800.0,672.0,120.66,23.2,10.94,2011, 
참치죽(경상도),800.0,808.0,110.88,28.68,27.99,2011, 
참치죽(서울),800.0,592.0,96.63,26.98,10.83,2011, 
참치죽(전라도),800.0,720.0,98.43,22.42,26.42,2011, 
참치죽(충청도),800.0,592.0,101.47,23.26,10,2011, 
팥죽,600.0,498.06,97.8,18.43,3.68,2009, 
팥죽(강원도),600.0,492.0,100.85,18.38,1.61,2009, 
팥죽(경기도),600.0,534.0,102.78,16.82,6.07,2009, 
팥죽(경상도),600.0,492.0,100.86,18.35,1.59,2009, 
팥죽(서울),600.0,510.0,102.53,20.53,1.64,2009, 
팥죽(전라도),600.0,486.0,98.95,20.16,0.89,2009, 
팥죽(충청도),600.0,480.0,80.86,16.33,10.28,2009, 
호박죽,600.0,442.75,89.39,7.09,6.32,2009, 
호박죽(강원도),600.0,516.0,74.88,7.4,20.61,2009, 
호박죽(경기도),600.0,486.0,89.95,7.21,10.6,2009, 
호박죽(경상도),600.0,456.0,100.69,6.77,2.86,2009, 
호박죽(서울),600.0,408.0,88.97,9.17,1.46,2009, 
호박죽(전라도),600.0,390.0,88.72,6.04,1.55,2009, 
호박죽(충청도),600.0,402.0,93.11,5.93,0.82,2009, 
게살죽,800.0,564.83,107.35,17.9,7.09,2010, 
게살죽(강원도),800.0,600.0,114.6,16.9,7.78,2010, 
게살죽(경기도),800.0,552.0,108.34,17.74,4.94,2010, 
게살죽(경상도),800.0,568.0,100.16,15.97,11.26,2010, 
게살죽(서울),800.0,576.0,107.49,15.59,9.1,2010, 
게살죽(전라도),800.0,544.0,104.94,22.78,4,2010, 
게살죽(충청도),800.0,560.0,108.56,18.4,5.47,2010, 
닭죽(닭도가니)(성남),1000.0,1128.22,98.9,88.05,42.27,2016, 
백합죽(부안),700.0,455.28,84.75,16.46,5.6,2016, 
어죽(영동),800.0,552.06,100.82,20.37,7.48,2016, 
갈비탕,600.0,236.75,7.61,27.38,10.76,2009, 
갈비탕(강원도),600.0,228.0,7.23,23.72,11.9,2009, 
갈비탕(경기도),600.0,228.0,2.97,29.99,10.67,2009, 
갈비탕(경상도),600.0,246.0,8.47,34.9,7.91,2009, 
갈비탕(서울),600.0,270.0,17.07,23.83,11.9,2009, 
갈비탕(전라도),600.0,222.0,4.78,27.83,10.05,2009, 
갈비탕(충청도),600.0,228.0,5.11,24.03,12.1,2009, 
곰탕,700.0,579.62,7.35,70.13,29.97,2010, 
곰탕(강원도),700.0,686.0,0.41,91.57,35.2,2010, 
곰탕(경기도),700.0,847.0,29.4,86.46,42.49,2010, 
곰탕(경상도),700.0,294.0,1.67,37.25,15.03,2010, 
곰탕(서울),700.0,595.0,5.81,69.8,32.59,2010, 
곰탕(전라도),700.0,686.0,5.2,64.68,45.24,2010, 
곰탕(충청도),700.0,371.0,1.62,71.02,9.24,2010, 
꼬리곰탕,700.0,765.79,4.63,102.31,37.56,2010, 
꼬리곰탕(강원도),700.0,609.0,3.77,84.44,28.1,2010, 
꼬리곰탕(경기도),700.0,819.0,6.03,115.7,36.72,2010, 
꼬리곰탕(경상도),700.0,679.0,4.96,94.7,30.89,2010, 
꼬리곰탕(서울),700.0,574.0,6.78,88.69,21.39,2010, 
꼬리곰탕(전라도),700.0,959.0,0.81,104.36,59.89,2010, 
꼬리곰탕(충청도),700.0,959.0,5.43,125.95,48.38,2010, 
김치국,100.0,19.84,2.33,1.21,0.63,2014, 
미역오이냉국,100.0,17.64,3.25,0.51,0.29,2014, 
오이냉국,100.0,18.38,3.49,0.48,0.28,2014, 
